t,area,f1_x,f1_y,f1_z,f1_n,f1_mag,f2_x,f2_y,f2_z,f2_n,f2_mag
4.483526e-02, 3.943602e-05, -2.013857e+01, 5.793929e+02, 0.000000e+00, -5.793929e+02, 5.797428e+02, -1.896627e+01, -5.798282e+02, 0.000000e+00, -5.798282e+02, 5.801383e+02
4.488074e-02, 3.943620e-05, -2.014574e+01, 5.796076e+02, 0.000000e+00, -5.796076e+02, 5.799577e+02, -1.897271e+01, -5.800430e+02, 0.000000e+00, -5.800430e+02, 5.803532e+02
4.492621e-02, 3.943637e-05, -2.015291e+01, 5.798224e+02, 0.000000e+00, -5.798224e+02, 5.801725e+02, -1.897916e+01, -5.802578e+02, 0.000000e+00, -5.802578e+02, 5.805681e+02
4.497169e-02, 3.943654e-05, -2.016009e+01, 5.800372e+02, 0.000000e+00, -5.800371e+02, 5.803874e+02, -1.898561e+01, -5.804726e+02, 0.000000e+00, -5.804726e+02, 5.807830e+02
4.501716e-02, 3.943671e-05, -2.016726e+01, 5.802519e+02, 0.000000e+00, -5.802519e+02, 5.806023e+02, -1.899206e+01, -5.806875e+02, 0.000000e+00, -5.806875e+02, 5.809980e+02
4.506264e-02, 3.943689e-05, -2.017444e+01, 5.804667e+02, 0.000000e+00, -5.804666e+02, 5.808171e+02, -1.899851e+01, -5.809023e+02, 0.000000e+00, -5.809023e+02, 5.812129e+02
4.510811e-02, 3.943706e-05, -2.018161e+01, 5.806814e+02, 0.000000e+00, -5.806814e+02, 5.810320e+02, -1.900496e+01, -5.811171e+02, 0.000000e+00, -5.811171e+02, 5.814278e+02
4.515359e-02, 3.943723e-05, -2.018879e+01, 5.808962e+02, 0.000000e+00, -5.808962e+02, 5.812469e+02, -1.901141e+01, -5.813319e+02, 0.000000e+00, -5.813319e+02, 5.816427e+02
4.519906e-02, 3.943741e-05, -2.019596e+01, 5.811109e+02, 0.000000e+00, -5.811109e+02, 5.814618e+02, -1.901786e+01, -5.815468e+02, 0.000000e+00, -5.815468e+02, 5.818577e+02
4.524453e-02, 3.943758e-05, -2.020314e+01, 5.813257e+02, 0.000000e+00, -5.813257e+02, 5.816767e+02, -1.902431e+01, -5.817616e+02, 0.000000e+00, -5.817616e+02, 5.820726e+02
4.529001e-02, 3.943775e-05, -2.021031e+01, 5.815405e+02, 0.000000e+00, -5.815405e+02, 5.818916e+02, -1.903077e+01, -5.819765e+02, 0.000000e+00, -5.819765e+02, 5.822875e+02
4.533548e-02, 3.943792e-05, -2.021749e+01, 5.817552e+02, 0.000000e+00, -5.817552e+02, 5.821064e+02, -1.903722e+01, -5.821913e+02, 0.000000e+00, -5.821913e+02, 5.825025e+02
4.538096e-02, 3.943810e-05, -2.022466e+01, 5.819700e+02, 0.000000e+00, -5.819700e+02, 5.823213e+02, -1.904367e+01, -5.824061e+02, 0.000000e+00, -5.824061e+02, 5.827174e+02
4.542644e-02, 3.943827e-05, -2.023184e+01, 5.821848e+02, 0.000000e+00, -5.821848e+02, 5.825362e+02, -1.905013e+01, -5.826210e+02, 0.000000e+00, -5.826210e+02, 5.829324e+02
4.547191e-02, 3.943844e-05, -2.023901e+01, 5.823996e+02, 0.000000e+00, -5.823995e+02, 5.827511e+02, -1.905658e+01, -5.828358e+02, 0.000000e+00, -5.828358e+02, 5.831473e+02
4.551739e-02, 3.943862e-05, -2.024619e+01, 5.826143e+02, 0.000000e+00, -5.826143e+02, 5.829660e+02, -1.906304e+01, -5.830507e+02, 0.000000e+00, -5.830507e+02, 5.833622e+02
4.556286e-02, 3.943879e-05, -2.025336e+01, 5.828291e+02, 0.000000e+00, -5.828291e+02, 5.831809e+02, -1.906949e+01, -5.832656e+02, 0.000000e+00, -5.832655e+02, 5.835772e+02
4.560834e-02, 3.943896e-05, -2.026054e+01, 5.830439e+02, 0.000000e+00, -5.830439e+02, 5.833958e+02, -1.907595e+01, -5.834804e+02, 0.000000e+00, -5.834804e+02, 5.837922e+02
4.565381e-02, 3.943913e-05, -2.026771e+01, 5.832587e+02, 0.000000e+00, -5.832587e+02, 5.836107e+02, -1.908241e+01, -5.836953e+02, 0.000000e+00, -5.836953e+02, 5.840071e+02
4.569929e-02, 3.943931e-05, -2.027489e+01, 5.834735e+02, 0.000000e+00, -5.834735e+02, 5.838256e+02, -1.908887e+01, -5.839101e+02, 0.000000e+00, -5.839101e+02, 5.842221e+02
4.574476e-02, 3.943948e-05, -2.028206e+01, 5.836883e+02, 0.000000e+00, -5.836882e+02, 5.840405e+02, -1.909533e+01, -5.841250e+02, 0.000000e+00, -5.841250e+02, 5.844370e+02
4.579024e-02, 3.943965e-05, -2.028924e+01, 5.839030e+02, 0.000000e+00, -5.839030e+02, 5.842554e+02, -1.910178e+01, -5.843399e+02, 0.000000e+00, -5.843399e+02, 5.846520e+02
4.583572e-02, 3.943983e-05, -2.029641e+01, 5.841178e+02, 0.000000e+00, -5.841178e+02, 5.844704e+02, -1.910824e+01, -5.845547e+02, 0.000000e+00, -5.845547e+02, 5.848670e+02
4.588119e-02, 3.944000e-05, -2.030359e+01, 5.843326e+02, 0.000000e+00, -5.843326e+02, 5.846853e+02, -1.911471e+01, -5.847696e+02, 0.000000e+00, -5.847696e+02, 5.850819e+02
4.592667e-02, 3.944017e-05, -2.031076e+01, 5.845474e+02, 0.000000e+00, -5.845474e+02, 5.849002e+02, -1.912117e+01, -5.849845e+02, 0.000000e+00, -5.849845e+02, 5.852969e+02
4.597215e-02, 3.944034e-05, -2.031794e+01, 5.847622e+02, 0.000000e+00, -5.847622e+02, 5.851151e+02, -1.912763e+01, -5.851994e+02, 0.000000e+00, -5.851994e+02, 5.855119e+02
4.601762e-02, 3.944052e-05, -2.032511e+01, 5.849770e+02, 0.000000e+00, -5.849770e+02, 5.853300e+02, -1.913409e+01, -5.854143e+02, 0.000000e+00, -5.854143e+02, 5.857269e+02
4.606310e-02, 3.944069e-05, -2.033229e+01, 5.851918e+02, 0.000000e+00, -5.851918e+02, 5.855449e+02, -1.914055e+01, -5.856292e+02, 0.000000e+00, -5.856292e+02, 5.859419e+02
4.610858e-02, 3.944086e-05, -2.033946e+01, 5.854066e+02, 0.000000e+00, -5.854066e+02, 5.857599e+02, -1.914702e+01, -5.858440e+02, 0.000000e+00, -5.858440e+02, 5.861569e+02
4.615405e-02, 3.944104e-05, -2.034664e+01, 5.856214e+02, 0.000000e+00, -5.856214e+02, 5.859748e+02, -1.915348e+01, -5.860589e+02, 0.000000e+00, -5.860589e+02, 5.863718e+02
4.619953e-02, 3.944121e-05, -2.035381e+01, 5.858362e+02, 0.000000e+00, -5.858362e+02, 5.861897e+02, -1.915995e+01, -5.862738e+02, 0.000000e+00, -5.862738e+02, 5.865868e+02
4.624501e-02, 3.944138e-05, -2.036099e+01, 5.860511e+02, 0.000000e+00, -5.860510e+02, 5.864046e+02, -1.916641e+01, -5.864887e+02, 0.000000e+00, -5.864887e+02, 5.868018e+02
4.629048e-02, 3.944155e-05, -2.036816e+01, 5.862659e+02, 0.000000e+00, -5.862659e+02, 5.866196e+02, -1.917288e+01, -5.867036e+02, 0.000000e+00, -5.867036e+02, 5.870168e+02
4.633596e-02, 3.944173e-05, -2.037533e+01, 5.864807e+02, 0.000000e+00, -5.864807e+02, 5.868345e+02, -1.917935e+01, -5.869185e+02, 0.000000e+00, -5.869185e+02, 5.872318e+02
4.638144e-02, 3.944190e-05, -2.038251e+01, 5.866955e+02, 0.000000e+00, -5.866955e+02, 5.870494e+02, -1.918581e+01, -5.871334e+02, 0.000000e+00, -5.871334e+02, 5.874468e+02
4.642692e-02, 3.944207e-05, -2.038968e+01, 5.869103e+02, 0.000000e+00, -5.869103e+02, 5.872644e+02, -1.919228e+01, -5.873484e+02, 0.000000e+00, -5.873484e+02, 5.876618e+02
4.647239e-02, 3.944225e-05, -2.039686e+01, 5.871251e+02, 0.000000e+00, -5.871251e+02, 5.874793e+02, -1.919875e+01, -5.875633e+02, 0.000000e+00, -5.875633e+02, 5.878768e+02
4.651787e-02, 3.944242e-05, -2.040403e+01, 5.873400e+02, 0.000000e+00, -5.873399e+02, 5.876943e+02, -1.920522e+01, -5.877782e+02, 0.000000e+00, -5.877782e+02, 5.880919e+02
4.656335e-02, 3.944259e-05, -2.041121e+01, 5.875548e+02, 0.000000e+00, -5.875548e+02, 5.879092e+02, -1.921169e+01, -5.879931e+02, 0.000000e+00, -5.879931e+02, 5.883069e+02
4.660883e-02, 3.944277e-05, -2.041838e+01, 5.877696e+02, 0.000000e+00, -5.877696e+02, 5.881242e+02, -1.921816e+01, -5.882080e+02, 0.000000e+00, -5.882080e+02, 5.885219e+02
4.665430e-02, 3.944294e-05, -2.042556e+01, 5.879844e+02, 0.000000e+00, -5.879844e+02, 5.883391e+02, -1.922463e+01, -5.884230e+02, 0.000000e+00, -5.884230e+02, 5.887369e+02
4.669978e-02, 3.944311e-05, -2.043273e+01, 5.881993e+02, 0.000000e+00, -5.881992e+02, 5.885541e+02, -1.923110e+01, -5.886379e+02, 0.000000e+00, -5.886379e+02, 5.889519e+02
4.674526e-02, 3.944328e-05, -2.043990e+01, 5.884141e+02, 0.000000e+00, -5.884141e+02, 5.887690e+02, -1.923758e+01, -5.888528e+02, 0.000000e+00, -5.888528e+02, 5.891670e+02
4.679074e-02, 3.944346e-05, -2.044708e+01, 5.886289e+02, 0.000000e+00, -5.886289e+02, 5.889840e+02, -1.924405e+01, -5.890677e+02, 0.000000e+00, -5.890677e+02, 5.893820e+02
4.683622e-02, 3.944363e-05, -2.045425e+01, 5.888438e+02, 0.000000e+00, -5.888437e+02, 5.891989e+02, -1.925052e+01, -5.892827e+02, 0.000000e+00, -5.892827e+02, 5.895970e+02
4.688170e-02, 3.944380e-05, -2.046143e+01, 5.890586e+02, 0.000000e+00, -5.890586e+02, 5.894139e+02, -1.925700e+01, -5.894976e+02, 0.000000e+00, -5.894976e+02, 5.898121e+02
4.692717e-02, 3.944398e-05, -2.046860e+01, 5.892734e+02, 0.000000e+00, -5.892734e+02, 5.896288e+02, -1.926347e+01, -5.897126e+02, 0.000000e+00, -5.897126e+02, 5.900271e+02
4.697265e-02, 3.944415e-05, -2.047578e+01, 5.894883e+02, 0.000000e+00, -5.894883e+02, 5.898438e+02, -1.926995e+01, -5.899275e+02, 0.000000e+00, -5.899275e+02, 5.902422e+02
4.701813e-02, 3.944432e-05, -2.048295e+01, 5.897031e+02, 0.000000e+00, -5.897031e+02, 5.900588e+02, -1.927643e+01, -5.901425e+02, 0.000000e+00, -5.901425e+02, 5.904572e+02
4.706361e-02, 3.944449e-05, -2.049012e+01, 5.899180e+02, 0.000000e+00, -5.899180e+02, 5.902737e+02, -1.928290e+01, -5.903574e+02, 0.000000e+00, -5.903574e+02, 5.906722e+02
4.710909e-02, 3.944467e-05, -2.049730e+01, 5.901328e+02, 0.000000e+00, -5.901328e+02, 5.904887e+02, -1.928938e+01, -5.905724e+02, 0.000000e+00, -5.905724e+02, 5.908873e+02
4.715457e-02, 3.944484e-05, -2.050447e+01, 5.903477e+02, 0.000000e+00, -5.903477e+02, 5.907037e+02, -1.929586e+01, -5.907873e+02, 0.000000e+00, -5.907873e+02, 5.911024e+02
4.720005e-02, 3.944501e-05, -2.051165e+01, 5.905625e+02, 0.000000e+00, -5.905625e+02, 5.909186e+02, -1.930234e+01, -5.910023e+02, 0.000000e+00, -5.910023e+02, 5.913174e+02
4.724553e-02, 3.944519e-05, -2.051882e+01, 5.907774e+02, 0.000000e+00, -5.907774e+02, 5.911336e+02, -1.930882e+01, -5.912172e+02, 0.000000e+00, -5.912172e+02, 5.915325e+02
4.729101e-02, 3.944536e-05, -2.052599e+01, 5.909922e+02, 0.000000e+00, -5.909922e+02, 5.913486e+02, -1.931530e+01, -5.914322e+02, 0.000000e+00, -5.914322e+02, 5.917475e+02
4.733648e-02, 3.944553e-05, -2.053317e+01, 5.912071e+02, 0.000000e+00, -5.912071e+02, 5.915635e+02, -1.932178e+01, -5.916472e+02, 0.000000e+00, -5.916472e+02, 5.919626e+02
4.738196e-02, 3.944570e-05, -2.054034e+01, 5.914219e+02, 0.000000e+00, -5.914219e+02, 5.917785e+02, -1.932826e+01, -5.918622e+02, 0.000000e+00, -5.918621e+02, 5.921777e+02
4.742744e-02, 3.944588e-05, -2.054751e+01, 5.916368e+02, 0.000000e+00, -5.916368e+02, 5.919935e+02, -1.933474e+01, -5.920771e+02, 0.000000e+00, -5.920771e+02, 5.923927e+02
4.747292e-02, 3.944605e-05, -2.055469e+01, 5.918517e+02, 0.000000e+00, -5.918517e+02, 5.922085e+02, -1.934123e+01, -5.922921e+02, 0.000000e+00, -5.922921e+02, 5.926078e+02
4.751840e-02, 3.944622e-05, -2.056186e+01, 5.920665e+02, 0.000000e+00, -5.920665e+02, 5.924235e+02, -1.934771e+01, -5.925071e+02, 0.000000e+00, -5.925071e+02, 5.928229e+02
4.756388e-02, 3.944640e-05, -2.056903e+01, 5.922814e+02, 0.000000e+00, -5.922814e+02, 5.926385e+02, -1.935419e+01, -5.927221e+02, 0.000000e+00, -5.927221e+02, 5.930380e+02
4.760936e-02, 3.944657e-05, -2.057621e+01, 5.924963e+02, 0.000000e+00, -5.924963e+02, 5.928534e+02, -1.936068e+01, -5.929371e+02, 0.000000e+00, -5.929371e+02, 5.932531e+02
4.765484e-02, 3.944674e-05, -2.058338e+01, 5.927111e+02, 0.000000e+00, -5.927111e+02, 5.930684e+02, -1.936717e+01, -5.931520e+02, 0.000000e+00, -5.931520e+02, 5.934681e+02
4.770032e-02, 3.944692e-05, -2.059056e+01, 5.929260e+02, 0.000000e+00, -5.929260e+02, 5.932834e+02, -1.937365e+01, -5.933670e+02, 0.000000e+00, -5.933670e+02, 5.936832e+02
4.774580e-02, 3.944709e-05, -2.059773e+01, 5.931409e+02, 0.000000e+00, -5.931409e+02, 5.934984e+02, -1.938014e+01, -5.935820e+02, 0.000000e+00, -5.935820e+02, 5.938983e+02
4.779128e-02, 3.944726e-05, -2.060490e+01, 5.933558e+02, 0.000000e+00, -5.933557e+02, 5.937134e+02, -1.938663e+01, -5.937970e+02, 0.000000e+00, -5.937970e+02, 5.941134e+02
4.783676e-02, 3.944743e-05, -2.061207e+01, 5.935706e+02, 0.000000e+00, -5.935706e+02, 5.939284e+02, -1.939311e+01, -5.940120e+02, 0.000000e+00, -5.940120e+02, 5.943285e+02
4.788225e-02, 3.944761e-05, -2.061925e+01, 5.937855e+02, 0.000000e+00, -5.937855e+02, 5.941434e+02, -1.939960e+01, -5.942270e+02, 0.000000e+00, -5.942270e+02, 5.945436e+02
4.792773e-02, 3.944778e-05, -2.062642e+01, 5.940004e+02, 0.000000e+00, -5.940004e+02, 5.943584e+02, -1.940609e+01, -5.944420e+02, 0.000000e+00, -5.944420e+02, 5.947587e+02
4.797321e-02, 3.944795e-05, -2.063359e+01, 5.942153e+02, 0.000000e+00, -5.942153e+02, 5.945734e+02, -1.941258e+01, -5.946571e+02, 0.000000e+00, -5.946571e+02, 5.949738e+02
4.801869e-02, 3.944813e-05, -2.064077e+01, 5.944302e+02, 0.000000e+00, -5.944302e+02, 5.947884e+02, -1.941907e+01, -5.948721e+02, 0.000000e+00, -5.948721e+02, 5.951889e+02
4.806417e-02, 3.944830e-05, -2.064794e+01, 5.946451e+02, 0.000000e+00, -5.946451e+02, 5.950034e+02, -1.942556e+01, -5.950871e+02, 0.000000e+00, -5.950871e+02, 5.954041e+02
4.810965e-02, 3.944847e-05, -2.065511e+01, 5.948600e+02, 0.000000e+00, -5.948599e+02, 5.952185e+02, -1.943206e+01, -5.953021e+02, 0.000000e+00, -5.953021e+02, 5.956192e+02
4.815513e-02, 3.944865e-05, -2.066229e+01, 5.950749e+02, 0.000000e+00, -5.950748e+02, 5.954335e+02, -1.943855e+01, -5.955171e+02, 0.000000e+00, -5.955171e+02, 5.958343e+02
4.820061e-02, 3.944882e-05, -2.066946e+01, 5.952897e+02, 0.000000e+00, -5.952897e+02, 5.956485e+02, -1.944504e+01, -5.957322e+02, 0.000000e+00, -5.957322e+02, 5.960494e+02
4.824609e-02, 3.944899e-05, -2.067663e+01, 5.955046e+02, 0.000000e+00, -5.955046e+02, 5.958635e+02, -1.945154e+01, -5.959472e+02, 0.000000e+00, -5.959472e+02, 5.962646e+02
4.829157e-02, 3.944916e-05, -2.068380e+01, 5.957195e+02, 0.000000e+00, -5.957195e+02, 5.960785e+02, -1.945803e+01, -5.961622e+02, 0.000000e+00, -5.961622e+02, 5.964797e+02
4.833706e-02, 3.944934e-05, -2.069098e+01, 5.959344e+02, 0.000000e+00, -5.959344e+02, 5.962935e+02, -1.946453e+01, -5.963773e+02, 0.000000e+00, -5.963773e+02, 5.966948e+02
4.838254e-02, 3.944951e-05, -2.069815e+01, 5.961493e+02, 0.000000e+00, -5.961493e+02, 5.965086e+02, -1.947102e+01, -5.965923e+02, 0.000000e+00, -5.965923e+02, 5.969099e+02
4.842802e-02, 3.944968e-05, -2.070532e+01, 5.963642e+02, 0.000000e+00, -5.963642e+02, 5.967236e+02, -1.947752e+01, -5.968073e+02, 0.000000e+00, -5.968073e+02, 5.971251e+02
4.847350e-02, 3.944986e-05, -2.071250e+01, 5.965792e+02, 0.000000e+00, -5.965791e+02, 5.969386e+02, -1.948402e+01, -5.970224e+02, 0.000000e+00, -5.970224e+02, 5.973402e+02
4.851898e-02, 3.945003e-05, -2.071967e+01, 5.967941e+02, 0.000000e+00, -5.967940e+02, 5.971536e+02, -1.949051e+01, -5.972374e+02, 0.000000e+00, -5.972374e+02, 5.975554e+02
4.856447e-02, 3.945020e-05, -2.072684e+01, 5.970090e+02, 0.000000e+00, -5.970090e+02, 5.973687e+02, -1.949701e+01, -5.974525e+02, 0.000000e+00, -5.974525e+02, 5.977705e+02
4.860995e-02, 3.945038e-05, -2.073401e+01, 5.972239e+02, 0.000000e+00, -5.972239e+02, 5.975837e+02, -1.950351e+01, -5.976675e+02, 0.000000e+00, -5.976675e+02, 5.979857e+02
4.865543e-02, 3.945055e-05, -2.074119e+01, 5.974388e+02, 0.000000e+00, -5.974388e+02, 5.977987e+02, -1.951001e+01, -5.978826e+02, 0.000000e+00, -5.978826e+02, 5.982008e+02
4.870091e-02, 3.945072e-05, -2.074836e+01, 5.976537e+02, 0.000000e+00, -5.976537e+02, 5.980138e+02, -1.951651e+01, -5.980976e+02, 0.000000e+00, -5.980976e+02, 5.984160e+02
4.874639e-02, 3.945089e-05, -2.075553e+01, 5.978686e+02, 0.000000e+00, -5.978686e+02, 5.982288e+02, -1.952301e+01, -5.983127e+02, 0.000000e+00, -5.983127e+02, 5.986311e+02
4.879188e-02, 3.945107e-05, -2.076270e+01, 5.980836e+02, 0.000000e+00, -5.980835e+02, 5.984438e+02, -1.952951e+01, -5.985278e+02, 0.000000e+00, -5.985278e+02, 5.988463e+02
4.883736e-02, 3.945124e-05, -2.076988e+01, 5.982985e+02, 0.000000e+00, -5.982985e+02, 5.986589e+02, -1.953601e+01, -5.987428e+02, 0.000000e+00, -5.987428e+02, 5.990615e+02
4.888284e-02, 3.945141e-05, -2.077705e+01, 5.985134e+02, 0.000000e+00, -5.985134e+02, 5.988739e+02, -1.954252e+01, -5.989579e+02, 0.000000e+00, -5.989579e+02, 5.992766e+02
4.892833e-02, 3.945159e-05, -2.078422e+01, 5.987283e+02, 0.000000e+00, -5.987283e+02, 5.990890e+02, -1.954902e+01, -5.991730e+02, 0.000000e+00, -5.991730e+02, 5.994918e+02
4.897381e-02, 3.945176e-05, -2.079139e+01, 5.989433e+02, 0.000000e+00, -5.989432e+02, 5.993040e+02, -1.955552e+01, -5.993881e+02, 0.000000e+00, -5.993881e+02, 5.997070e+02
4.901929e-02, 3.945193e-05, -2.079856e+01, 5.991582e+02, 0.000000e+00, -5.991582e+02, 5.995191e+02, -1.956203e+01, -5.996031e+02, 0.000000e+00, -5.996031e+02, 5.999222e+02
4.906477e-02, 3.945211e-05, -2.080574e+01, 5.993731e+02, 0.000000e+00, -5.993731e+02, 5.997341e+02, -1.956853e+01, -5.998182e+02, 0.000000e+00, -5.998182e+02, 6.001373e+02
4.911026e-02, 3.945228e-05, -2.081291e+01, 5.995880e+02, 0.000000e+00, -5.995880e+02, 5.999492e+02, -1.957504e+01, -6.000333e+02, 0.000000e+00, -6.000333e+02, 6.003525e+02
4.915574e-02, 3.945245e-05, -2.082008e+01, 5.998030e+02, 0.000000e+00, -5.998030e+02, 6.001642e+02, -1.958155e+01, -6.002484e+02, 0.000000e+00, -6.002484e+02, 6.005677e+02
4.920122e-02, 3.945262e-05, -2.082725e+01, 6.000179e+02, 0.000000e+00, -6.000179e+02, 6.003793e+02, -1.958805e+01, -6.004635e+02, 0.000000e+00, -6.004635e+02, 6.007829e+02
4.924671e-02, 3.945280e-05, -2.083443e+01, 6.002329e+02, 0.000000e+00, -6.002328e+02, 6.005943e+02, -1.959456e+01, -6.006786e+02, 0.000000e+00, -6.006786e+02, 6.009981e+02
4.929219e-02, 3.945297e-05, -2.084160e+01, 6.004478e+02, 0.000000e+00, -6.004478e+02, 6.008094e+02, -1.960107e+01, -6.008937e+02, 0.000000e+00, -6.008937e+02, 6.012133e+02
4.933768e-02, 3.945314e-05, -2.084877e+01, 6.006627e+02, 0.000000e+00, -6.006627e+02, 6.010245e+02, -1.960758e+01, -6.011088e+02, 0.000000e+00, -6.011088e+02, 6.014285e+02
4.938316e-02, 3.945332e-05, -2.085594e+01, 6.008777e+02, 0.000000e+00, -6.008777e+02, 6.012395e+02, -1.961409e+01, -6.013239e+02, 0.000000e+00, -6.013239e+02, 6.016437e+02
4.942864e-02, 3.945349e-05, -2.086312e+01, 6.010926e+02, 0.000000e+00, -6.010926e+02, 6.014546e+02, -1.962060e+01, -6.015390e+02, 0.000000e+00, -6.015390e+02, 6.018589e+02
4.947413e-02, 3.945366e-05, -2.087029e+01, 6.013076e+02, 0.000000e+00, -6.013076e+02, 6.016697e+02, -1.962711e+01, -6.017541e+02, 0.000000e+00, -6.017541e+02, 6.020741e+02
4.951961e-02, 3.945384e-05, -2.087746e+01, 6.015225e+02, 0.000000e+00, -6.015225e+02, 6.018847e+02, -1.963362e+01, -6.019692e+02, 0.000000e+00, -6.019692e+02, 6.022893e+02
4.956510e-02, 3.945401e-05, -2.088463e+01, 6.017375e+02, 0.000000e+00, -6.017375e+02, 6.020998e+02, -1.964013e+01, -6.021843e+02, 0.000000e+00, -6.021843e+02, 6.025045e+02
4.961058e-02, 3.945418e-05, -2.089180e+01, 6.019525e+02, 0.000000e+00, -6.019524e+02, 6.023149e+02, -1.964664e+01, -6.023995e+02, 0.000000e+00, -6.023994e+02, 6.027197e+02
4.965606e-02, 3.945436e-05, -2.089898e+01, 6.021674e+02, 0.000000e+00, -6.021674e+02, 6.025300e+02, -1.965316e+01, -6.026146e+02, 0.000000e+00, -6.026146e+02, 6.029350e+02
4.970155e-02, 3.945453e-05, -2.090615e+01, 6.023824e+02, 0.000000e+00, -6.023824e+02, 6.027450e+02, -1.965967e+01, -6.028297e+02, 0.000000e+00, -6.028297e+02, 6.031502e+02
4.974703e-02, 3.945470e-05, -2.091332e+01, 6.025973e+02, 0.000000e+00, -6.025973e+02, 6.029601e+02, -1.966618e+01, -6.030448e+02, 0.000000e+00, -6.030448e+02, 6.033654e+02
4.979252e-02, 3.945487e-05, -2.092049e+01, 6.028123e+02, 0.000000e+00, -6.028123e+02, 6.031752e+02, -1.967270e+01, -6.032600e+02, 0.000000e+00, -6.032600e+02, 6.035806e+02
4.983800e-02, 3.945505e-05, -2.092767e+01, 6.030273e+02, 0.000000e+00, -6.030272e+02, 6.033903e+02, -1.967921e+01, -6.034751e+02, 0.000000e+00, -6.034751e+02, 6.037959e+02
4.988349e-02, 3.945522e-05, -2.093484e+01, 6.032422e+02, 0.000000e+00, -6.032422e+02, 6.036054e+02, -1.968573e+01, -6.036902e+02, 0.000000e+00, -6.036902e+02, 6.040111e+02
4.992897e-02, 3.945539e-05, -2.094201e+01, 6.034572e+02, 0.000000e+00, -6.034572e+02, 6.038205e+02, -1.969225e+01, -6.039054e+02, 0.000000e+00, -6.039054e+02, 6.042263e+02
4.997446e-02, 3.945557e-05, -2.094918e+01, 6.036722e+02, 0.000000e+00, -6.036722e+02, 6.040356e+02, -1.969876e+01, -6.041205e+02, 0.000000e+00, -6.041205e+02, 6.044416e+02
5.001994e-02, 3.945574e-05, -2.095635e+01, 6.038871e+02, 0.000000e+00, -6.038871e+02, 6.042507e+02, -1.970528e+01, -6.043357e+02, 0.000000e+00, -6.043357e+02, 6.046568e+02
5.006543e-02, 3.945591e-05, -2.096353e+01, 6.041021e+02, 0.000000e+00, -6.041021e+02, 6.044658e+02, -1.971180e+01, -6.045508e+02, 0.000000e+00, -6.045508e+02, 6.048721e+02
5.011091e-02, 3.945609e-05, -2.097070e+01, 6.043171e+02, 0.000000e+00, -6.043171e+02, 6.046808e+02, -1.971832e+01, -6.047660e+02, 0.000000e+00, -6.047660e+02, 6.050873e+02
5.015640e-02, 3.945626e-05, -2.097787e+01, 6.045321e+02, 0.000000e+00, -6.045321e+02, 6.048959e+02, -1.972484e+01, -6.049811e+02, 0.000000e+00, -6.049811e+02, 6.053026e+02
5.020189e-02, 3.945643e-05, -2.098504e+01, 6.047471e+02, 0.000000e+00, -6.047470e+02, 6.051111e+02, -1.973136e+01, -6.051963e+02, 0.000000e+00, -6.051963e+02, 6.055178e+02
5.024737e-02, 3.945661e-05, -2.099222e+01, 6.049620e+02, 0.000000e+00, -6.049620e+02, 6.053262e+02, -1.973788e+01, -6.054114e+02, 0.000000e+00, -6.054114e+02, 6.057331e+02
5.029286e-02, 3.945678e-05, -2.099939e+01, 6.051770e+02, 0.000000e+00, -6.051770e+02, 6.055413e+02, -1.974440e+01, -6.056266e+02, 0.000000e+00, -6.056266e+02, 6.059484e+02
5.033834e-02, 3.945695e-05, -2.100656e+01, 6.053920e+02, 0.000000e+00, -6.053920e+02, 6.057564e+02, -1.975092e+01, -6.058418e+02, 0.000000e+00, -6.058418e+02, 6.061636e+02
5.038383e-02, 3.945712e-05, -2.101373e+01, 6.056070e+02, 0.000000e+00, -6.056070e+02, 6.059715e+02, -1.975744e+01, -6.060569e+02, 0.000000e+00, -6.060569e+02, 6.063789e+02
5.042932e-02, 3.945730e-05, -2.102091e+01, 6.058220e+02, 0.000000e+00, -6.058220e+02, 6.061866e+02, -1.976397e+01, -6.062721e+02, 0.000000e+00, -6.062721e+02, 6.065942e+02
5.047480e-02, 3.945747e-05, -2.102808e+01, 6.060370e+02, 0.000000e+00, -6.060370e+02, 6.064017e+02, -1.977049e+01, -6.064873e+02, 0.000000e+00, -6.064873e+02, 6.068094e+02
5.052029e-02, 3.945764e-05, -2.103525e+01, 6.062520e+02, 0.000000e+00, -6.062520e+02, 6.066168e+02, -1.977701e+01, -6.067025e+02, 0.000000e+00, -6.067025e+02, 6.070247e+02
5.056577e-02, 3.945782e-05, -2.104242e+01, 6.064670e+02, 0.000000e+00, -6.064670e+02, 6.068319e+02, -1.978354e+01, -6.069176e+02, 0.000000e+00, -6.069176e+02, 6.072400e+02
5.061126e-02, 3.945799e-05, -2.104960e+01, 6.066820e+02, 0.000000e+00, -6.066820e+02, 6.070471e+02, -1.979006e+01, -6.071328e+02, 0.000000e+00, -6.071328e+02, 6.074553e+02
5.065675e-02, 3.945816e-05, -2.105677e+01, 6.068970e+02, 0.000000e+00, -6.068970e+02, 6.072622e+02, -1.979659e+01, -6.073480e+02, 0.000000e+00, -6.073480e+02, 6.076706e+02
5.070223e-02, 3.945834e-05, -2.106394e+01, 6.071120e+02, 0.000000e+00, -6.071120e+02, 6.074773e+02, -1.980311e+01, -6.075632e+02, 0.000000e+00, -6.075632e+02, 6.078858e+02
