t,Eint,Ekin,Wext,Etot,Ebal,Wnormal,Wfric,Wext_0,Wext_2,Wnormal_0,Wnormal_2,Wfric_0,Wfric_2,bc_0_dx,bc_0_dy,bc_0_dz,bc_2_dx,bc_2_dy,bc_2_dz
0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.012708e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.183313e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.025416e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.692194e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.038124e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.072406e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.050832e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.701670e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.063540e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.546463e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.076249e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.584028e-06,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.088957e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.079760e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.101665e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.317415e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
9.001850e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.541494e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.001456e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.807218e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.102727e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.086662e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.203997e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.379182e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.305268e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.684218e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.406539e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.001277e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.507810e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.329918e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.609081e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.669746e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.710351e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.020406e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.800370e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.340933e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
1.901641e-04,0.000000e+00,6.324510e-07,0.000000e+00,6.324510e-07,-6.324510e-07,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.711187e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.002900e-04,2.190586e-04,5.008097e-05,0.000000e+00,2.691395e-04,-2.691395e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.091356e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.104157e-04,6.612010e-04,1.025162e-04,0.000000e+00,7.637172e-04,-7.637172e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.481230e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.205409e-04,1.583502e-03,1.215978e-04,0.000000e+00,1.705100e-03,-1.705100e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.880556e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.306660e-04,2.765529e-03,1.737653e-04,0.000000e+00,2.939294e-03,-2.939294e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.289129e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.407909e-04,4.297180e-03,3.079788e-04,0.000000e+00,4.605158e-03,-4.605158e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.706736e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.509152e-04,6.553735e-03,5.170135e-04,0.000000e+00,7.070748e-03,-7.070748e-03,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.133177e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.610391e-04,9.767671e-03,8.597681e-04,0.000000e+00,1.062744e-02,-1.062744e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.568263e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.700365e-04,1.492545e-02,1.197519e-03,0.000000e+00,1.612297e-02,-1.612297e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.962084e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.801587e-04,2.047025e-02,1.424426e-03,0.000000e+00,2.189467e-02,-2.189467e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.413028e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
2.902812e-04,2.559584e-02,1.821338e-03,0.000000e+00,2.741718e-02,-2.741718e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.872189e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.004028e-04,3.239677e-02,2.136740e-03,0.000000e+00,3.453351e-02,-3.453351e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.339370e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.105249e-04,3.818318e-02,2.391492e-03,0.000000e+00,4.057467e-02,-4.057467e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-9.814502e-05,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.206468e-04,4.468985e-02,2.764798e-03,0.000000e+00,4.745465e-02,-4.745465e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.029741e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.307683e-04,5.179217e-02,2.998829e-03,0.000000e+00,5.479100e-02,-5.479100e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.078797e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.408902e-04,5.819439e-02,3.311586e-03,0.000000e+00,6.150598e-02,-6.150598e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.128611e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.510115e-04,6.584344e-02,3.631725e-03,0.000000e+00,6.947516e-02,-6.947516e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.179165e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.600083e-04,7.238136e-02,3.847333e-03,0.000000e+00,7.622869e-02,-7.622869e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.224719e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.701297e-04,7.965549e-02,4.204825e-03,0.000000e+00,8.386031e-02,-8.386031e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.276649e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.802506e-04,8.783130e-02,4.541099e-03,0.000000e+00,9.237240e-02,-9.237240e-02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.329291e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
3.903716e-04,9.558145e-02,4.890099e-03,0.000000e+00,1.004716e-01,-1.004716e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.382638e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.004923e-04,1.039543e-01,5.294397e-03,0.000000e+00,1.092487e-01,-1.092487e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.436678e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.106127e-04,1.126303e-01,5.625620e-03,0.000000e+00,1.182559e-01,-1.182559e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.491403e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.207323e-04,1.202666e-01,6.185857e-03,0.000000e+00,1.264525e-01,-1.264525e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.546801e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.308518e-04,1.302652e-01,6.605875e-03,0.000000e+00,1.368710e-01,-1.368710e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.602867e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.409714e-04,1.393281e-01,6.872129e-03,0.000000e+00,1.462002e-01,-1.462002e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.659597e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.510904e-04,1.488457e-01,7.257610e-03,0.000000e+00,1.561034e-01,-1.561034e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.716976e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.600836e-04,1.577768e-01,7.826572e-03,0.000000e+00,1.656034e-01,-1.656034e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.768513e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.702003e-04,1.664259e-01,8.338998e-03,0.000000e+00,1.747649e-01,-1.747649e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.827094e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.803162e-04,1.786847e-01,8.649516e-03,0.000000e+00,1.873342e-01,-1.873342e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.886303e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
4.904308e-04,1.877288e-01,9.168522e-03,0.000000e+00,1.968973e-01,-1.968973e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-1.946130e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.005443e-04,1.988627e-01,9.773576e-03,0.000000e+00,2.086362e-01,-2.086362e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.006569e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.106557e-04,2.100932e-01,1.029558e-02,0.000000e+00,2.203888e-01,-2.203888e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.067610e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.207656e-04,2.197917e-01,1.122916e-02,0.000000e+00,2.310209e-01,-2.310209e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.129244e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.308727e-04,2.319312e-01,1.207294e-02,0.000000e+00,2.440041e-01,-2.440041e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.191466e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.409796e-04,2.435144e-01,1.261136e-02,0.000000e+00,2.561258e-01,-2.561258e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.254281e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.510841e-04,2.549828e-01,1.385290e-02,0.000000e+00,2.688357e-01,-2.688357e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.317667e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.600649e-04,2.677968e-01,1.484267e-02,0.000000e+00,2.826395e-01,-2.826395e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.374495e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.701654e-04,2.817238e-01,1.602112e-02,0.000000e+00,2.977449e-01,-2.977449e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.438956e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.802645e-04,3.004200e-01,1.775942e-02,0.000000e+00,3.181794e-01,-3.181794e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.503977e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
5.903616e-04,3.232229e-01,1.922613e-02,0.000000e+00,3.424491e-01,-3.424491e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.569554e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.004565e-04,3.467839e-01,2.086111e-02,0.000000e+00,3.676450e-01,-3.676450e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.635680e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.105491e-04,3.754986e-01,2.341237e-02,0.000000e+00,3.989110e-01,-3.989110e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.702347e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.206403e-04,4.054786e-01,2.529554e-02,0.000000e+00,4.307741e-01,-4.307741e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.769561e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.307308e-04,4.354872e-01,2.745585e-02,0.000000e+00,4.629430e-01,-4.629430e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.837315e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.408184e-04,4.678659e-01,3.073311e-02,0.000000e+00,4.985991e-01,-4.985991e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.905592e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.509028e-04,5.049859e-01,3.491404e-02,0.000000e+00,5.398999e-01,-5.398999e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-2.974391e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.609865e-04,5.473396e-01,3.969593e-02,0.000000e+00,5.870356e-01,-5.870356e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.043715e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.710680e-04,5.985813e-01,4.586065e-02,0.000000e+00,6.444419e-01,-6.444419e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.113555e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.800276e-04,6.543780e-01,5.226127e-02,0.000000e+00,7.066393e-01,-7.066393e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.176066e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
6.901045e-04,7.225744e-01,6.141252e-02,0.000000e+00,7.839869e-01,-7.839869e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.246866e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.001796e-04,8.026641e-01,7.207733e-02,0.000000e+00,8.747414e-01,-8.747414e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.318168e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.102518e-04,8.834554e-01,8.292375e-02,0.000000e+00,9.663791e-01,-9.663791e-01,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.389967e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.203216e-04,9.687556e-01,9.597791e-02,0.000000e+00,1.064734e+00,-1.064734e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.462257e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.303896e-04,1.056117e+00,1.110815e-01,0.000000e+00,1.167199e+00,-1.167199e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.535044e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.404546e-04,1.144423e+00,1.287535e-01,0.000000e+00,1.273176e+00,-1.273176e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.608308e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.505176e-04,1.239222e+00,1.473122e-01,0.000000e+00,1.386534e+00,-1.386534e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.682058e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.605782e-04,1.335062e+00,1.671358e-01,0.000000e+00,1.502197e+00,-1.502197e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.756288e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.706358e-04,1.425971e+00,1.899626e-01,0.000000e+00,1.615933e+00,-1.615933e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.830985e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.806907e-04,1.520583e+00,2.148288e-01,0.000000e+00,1.735412e+00,-1.735412e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.906151e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
7.907434e-04,1.615947e+00,2.430819e-01,0.000000e+00,1.859029e+00,-1.859029e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.981787e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.007941e-04,1.704810e+00,2.723864e-01,0.000000e+00,1.977197e+00,-1.977197e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.057888e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.108419e-04,1.807160e+00,3.060162e-01,0.000000e+00,2.113176e+00,-2.113176e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.134447e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.208873e-04,1.908461e+00,3.418399e-01,0.000000e+00,2.250301e+00,-2.250301e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.211462e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.309301e-04,1.997181e+00,3.843224e-01,0.000000e+00,2.381504e+00,-2.381504e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.288930e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
8.409691e-04,2.103191e+00,4.328218e-01,0.000000e+00,2.536013e+00,-2.536013e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.366835e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00
